CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,GenderIndex,Geography_France,Geography_Germany,features_raw,features
479.0,40.0,1.0,0.0,2.0,0.0,0.0,114996.43,0.0,0.0,0.0,0.0,"(11,[0,1,2,4,7],[479.0,40.0,1.0,2.0,114996.43])","[-1.7288742017125915,-0.11260220673405569,-1.3938782798346523,-1.3500498587716774,0.7531503687480621,-1.522181565762243,-0.9109521897380475,0.23925712689204218,-1.0020439117270565,0.0,0.0]"
580.0,29.0,9.0,61710.44,2.0,1.0,0.0,128077.8,0.0,0.0,0.0,0.0,"[580.0,29.0,9.0,61710.44,2.0,1.0,0.0,128077.8,0.0,0.0,0.0]","[-0.7028890789295194,-1.1496227992327688,1.3667198157094562,-0.33905009594807706,0.7531503687480621,0.6568705569879226,-0.9109521897380475,0.4662028414515871,-1.0020439117270565,0.0,0.0]"
807.0,35.0,3.0,174790.15,1.0,1.0,1.0,600.36,0.0,0.0,0.0,0.0,"[807.0,35.0,3.0,174790.15,1.0,1.0,1.0,600.36,0.0,0.0,0.0]","[1.6030378801967915,-0.5839752033243798,-0.7037287559486252,1.5135304396981035,-0.7533367921066616,0.6568705569879226,1.097616608426526,-1.745374287780404,-1.0020439117270565,0.0,0.0]"
616.0,32.0,6.0,0.0,2.0,1.0,1.0,43001.46,0.0,1.0,0.0,0.0,"[616.0,32.0,6.0,0.0,2.0,1.0,1.0,43001.46,1.0,0.0,0.0]","[-0.3371914114028798,-0.8667990012785743,0.3314955298804156,-1.3500498587716774,0.7531503687480621,0.6568705569879226,1.097616608426526,-1.0097672422178434,0.9978367626780669,0.0,0.0]"
721.0,37.0,3.0,107720.64,1.0,1.0,1.0,158591.12,0.0,0.0,0.0,0.0,"[721.0,37.0,3.0,107720.64,1.0,1.0,1.0,158591.12,0.0,0.0,0.0]","[0.7294267855498191,-0.3954260046882502,-0.7037287559486252,0.4147332393751909,-0.7533367921066616,0.6568705569879226,1.097616608426526,0.9955714940456232,-1.0020439117270565,0.0,0.0]"
501.0,57.0,10.0,0.0,2.0,1.0,1.0,47847.19,0.0,0.0,0.0,0.0,"[501.0,57.0,10.0,0.0,2.0,1.0,1.0,47847.19,0.0,0.0,0.0]","[-1.5053922937796451,1.4900659816730464,1.71179457765247,-1.3500498587716774,0.7531503687480621,0.6568705569879226,1.097616608426526,-0.9256997739471178,-1.0020439117270565,0.0,0.0]"
521.0,35.0,6.0,96423.84,1.0,1.0,0.0,10488.44,0.0,0.0,0.0,0.0,"[521.0,35.0,6.0,96423.84,1.0,1.0,0.0,10488.44,0.0,0.0,0.0]","[-1.302226922931512,-0.5839752033243798,0.3314955298804156,0.22965819987351746,-0.7533367921066616,0.6568705569879226,-0.9109521897380475,-1.5738282355533098,-1.0020439117270565,0.0,0.0]"
512.0,33.0,3.0,176666.62,1.0,1.0,0.0,94670.77,0.0,0.0,0.0,0.0,"[512.0,33.0,3.0,176666.62,1.0,1.0,0.0,94670.77,0.0,0.0,0.0]","[-1.393651339813172,-0.7725244019605094,-0.7037287559486252,1.5442725754687383,-0.7533367921066616,0.6568705569879226,-0.9109521897380475,-0.11336812815344263,-1.0020439117270565,0.0,0.0]"
550.0,37.0,3.0,0.0,1.0,1.0,1.0,179670.31,0.0,0.0,0.0,0.0,"[550.0,37.0,3.0,0.0,1.0,1.0,1.0,179670.31,0.0,0.0,0.0]","[-1.007637135201719,-0.3954260046882502,-0.7037287559486252,-1.3500498587716774,-0.7533367921066616,0.6568705569879226,1.097616608426526,1.3612695697736557,-1.0020439117270565,0.0,0.0]"
689.0,33.0,2.0,161814.64,2.0,1.0,0.0,169381.9,0.0,0.0,0.0,0.0,"[689.0,33.0,2.0,161814.64,2.0,1.0,0.0,169381.9,0.0,0.0,0.0]","[0.4043621921928061,-0.7725244019605094,-1.0488035178916386,1.3009531588925343,0.7531503687480621,0.6568705569879226,-0.9109521897380475,1.1827782833769276,-1.0020439117270565,0.0,0.0]"
620.0,41.0,9.0,0.0,2.0,0.0,0.0,88852.47,0.0,1.0,0.0,0.0,"(11,[0,1,2,4,7,8],[620.0,41.0,9.0,2.0,88852.47,1.0])","[-0.29655833723325314,-0.01832760741599087,1.3667198157094562,-1.3500498587716774,0.7531503687480621,-1.522181565762243,-0.9109521897380475,-0.21430849227599247,0.9978367626780669,0.0,0.0]"
695.0,46.0,7.0,49512.55,1.0,1.0,0.0,133007.34,0.0,0.0,0.0,0.0,"[695.0,46.0,7.0,49512.55,1.0,1.0,0.0,133007.34,0.0,0.0,0.0]","[0.46531180344724604,0.45304538917433324,0.6765702918234291,-0.5388876582300567,-0.7533367921066616,0.6568705569879226,-0.9109521897380475,0.5517243103611781,-1.0020439117270565,0.0,0.0]"
726.0,31.0,9.0,114722.05,2.0,1.0,1.0,98178.57,0.0,1.0,0.0,0.0,"[726.0,31.0,9.0,114722.05,2.0,1.0,1.0,98178.57,1.0,0.0,0.0]","[0.7802181282618523,-0.9610736005966392,1.3667198157094562,0.5294370698685529,0.7531503687480621,0.6568705569879226,1.097616608426526,-0.05251210332332379,0.9978367626780669,0.0,0.0]"
514.0,30.0,7.0,0.0,1.0,0.0,1.0,125010.24,0.0,0.0,0.0,0.0,"(11,[0,1,2,4,6,7],[514.0,30.0,7.0,1.0,1.0,125010.24])","[-1.3733348027283587,-1.0553481999147039,0.6765702918234291,-1.3500498587716774,-0.7533367921066616,-1.522181565762243,1.097616608426526,0.4129844403090251,-1.0020439117270565,0.0,0.0]"
567.0,42.0,2.0,0.0,2.0,1.0,1.0,167984.61,0.0,0.0,0.0,0.0,"[567.0,42.0,2.0,0.0,2.0,1.0,1.0,167984.61,0.0,0.0,0.0]","[-0.834946569980806,0.07594699190207396,-1.0488035178916386,-1.3500498587716774,0.7531503687480621,0.6568705569879226,1.097616608426526,1.1585370167896427,-1.0020439117270565,0.0,0.0]"
670.0,37.0,4.0,170557.91,2.0,1.0,0.0,198252.88,0.0,0.0,0.0,0.0,"[670.0,37.0,4.0,170557.91,2.0,1.0,0.0,198252.88,0.0,0.0,0.0]","[0.21135508988707966,-0.3954260046882502,-0.35865399400561154,1.4441938147086764,0.7531503687480621,0.6568705569879226,-0.9109521897380475,1.6836543526368237,-1.0020439117270565,0.0,0.0]"
694.0,30.0,9.0,0.0,2.0,1.0,1.0,26960.31,0.0,1.0,0.0,0.0,"[694.0,30.0,9.0,0.0,2.0,1.0,1.0,26960.31,1.0,0.0,0.0]","[0.4551535349048394,-1.0553481999147039,1.3667198157094562,-1.3500498587716774,0.7531503687480621,0.6568705569879226,1.097616608426526,-1.2880615071997867,0.9978367626780669,0.0,0.0]"
594.0,29.0,3.0,130830.22,1.0,1.0,0.0,61048.53,0.0,1.0,0.0,0.0,"[594.0,29.0,3.0,130830.22,1.0,1.0,0.0,61048.53,1.0,0.0,0.0]","[-0.5606733193358262,-1.1496227992327688,-0.7037287559486252,0.7933365988546083,-0.7533367921066616,0.6568705569879226,-0.9109521897380475,-0.6966727271283596,0.9978367626780669,0.0,0.0]"
673.0,72.0,1.0,0.0,2.0,0.0,1.0,111981.19,0.0,0.0,0.0,0.0,"(11,[0,1,2,4,6,7],[673.0,72.0,1.0,2.0,1.0,111981.19])","[0.24182989551429962,2.904184971444019,-1.3938782798346523,-1.3500498587716774,0.7531503687480621,-1.522181565762243,1.097616608426526,0.18694641353644414,-1.0020439117270565,0.0,0.0]"
512.0,37.0,1.0,0.0,2.0,0.0,1.0,156105.03,0.0,1.0,0.0,0.0,"[512.0,37.0,1.0,0.0,2.0,0.0,1.0,156105.03,1.0,0.0,0.0]","[-1.393651339813172,-0.3954260046882502,-1.3938782798346523,-1.3500498587716774,0.7531503687480621,-1.522181565762243,1.097616608426526,0.952440883757149,0.9978367626780669,0.0,0.0]"
585.0,67.0,5.0,113978.97,2.0,0.0,1.0,93146.11,0.0,1.0,0.0,0.0,"[585.0,67.0,5.0,113978.97,2.0,0.0,1.0,93146.11,1.0,0.0,0.0]","[-0.6520977362174861,2.4328119748536947,-0.01357923206259799,0.5172632188352599,0.7531503687480621,-1.522181565762243,1.097616608426526,-0.13981910791782176,0.9978367626780669,0.0,0.0]"
662.0,38.0,4.0,0.0,2.0,1.0,0.0,136259.65,0.0,0.0,0.0,0.0,"(11,[0,1,2,4,5,7],[662.0,38.0,4.0,2.0,1.0,136259.65])","[0.1300889415478264,-0.30115140537018537,-0.35865399400561154,-1.3500498587716774,0.7531503687480621,0.6568705569879226,-0.9109521897380475,0.6081478972575929,-1.0020439117270565,0.0,0.0]"
725.0,39.0,5.0,116803.8,1.0,1.0,0.0,124052.97,0.0,1.0,0.0,0.0,"[725.0,39.0,5.0,116803.8,1.0,1.0,0.0,124052.97,1.0,0.0,0.0]","[0.7700598597194457,-0.20687680605212053,-0.01357923206259799,0.5635422999764249,-0.7533367921066616,0.6568705569879226,-0.9109521897380475,0.39637698067930616,0.9978367626780669,0.0,0.0]"
523.0,34.0,7.0,0.0,2.0,1.0,0.0,62030.06,0.0,0.0,0.0,0.0,"(11,[0,1,2,4,5,7],[523.0,34.0,7.0,2.0,1.0,62030.06])","[-1.2819103858466987,-0.6782498026424446,0.6765702918234291,-1.3500498587716774,0.7531503687480621,0.6568705569879226,-0.9109521897380475,-0.6796443862732634,-1.0020439117270565,0.0,0.0]"
634.0,24.0,8.0,103097.85,1.0,1.0,1.0,157577.29,0.0,0.0,0.0,0.0,"[634.0,24.0,8.0,103097.85,1.0,1.0,1.0,157577.29,0.0,0.0,0.0]","[-0.15434257763955997,-1.620995795823093,1.0216450537664428,0.33899824877095436,-0.7533367921066616,0.6568705569879226,1.097616608426526,0.9779827878327495,-1.0020439117270565,0.0,0.0]"
587.0,34.0,1.0,0.0,2.0,1.0,1.0,97932.68,0.0,1.0,0.0,0.0,"[587.0,34.0,1.0,0.0,2.0,1.0,1.0,97932.68,1.0,0.0,0.0]","[-0.6317811991326728,-0.6782498026424446,-1.3938782798346523,-1.3500498587716774,0.7531503687480621,0.6568705569879226,1.097616608426526,-0.05677799303923654,0.9978367626780669,0.0,0.0]"
681.0,79.0,0.0,0.0,2.0,0.0,1.0,170968.99,0.0,1.0,0.0,0.0,"(11,[0,1,4,6,7,8],[681.0,79.0,2.0,1.0,170968.99,1.0])","[0.32309604385355284,3.5641071666704724,-1.7389530417776657,-1.3500498587716774,0.7531503687480621,-1.522181565762243,1.097616608426526,1.210312347020132,0.9978367626780669,0.0,0.0]"
544.0,37.0,2.0,79731.91,1.0,1.0,1.0,57558.95,0.0,0.0,0.0,0.0,"[544.0,37.0,2.0,79731.91,1.0,1.0,1.0,57558.95,0.0,0.0,0.0]","[-1.068586746456159,-0.3954260046882502,-1.0488035178916386,-0.04380504671924921,-0.7533367921066616,0.6568705569879226,1.097616608426526,-0.7572126573201282,-1.0020439117270565,0.0,0.0]"
696.0,28.0,8.0,0.0,1.0,0.0,0.0,176713.47,0.0,0.0,0.0,0.0,"(11,[0,1,2,4,7],[696.0,28.0,8.0,1.0,176713.47])","[0.4754700719896527,-1.2438973985508337,1.0216450537664428,-1.3500498587716774,-0.7533367921066616,-1.522181565762243,-0.9109521897380475,1.3099720247429558,-1.0020439117270565,0.0,0.0]"
766.0,41.0,0.0,0.0,2.0,0.0,1.0,34283.23,0.0,0.0,0.0,0.0,"(11,[0,1,4,6,7],[766.0,41.0,2.0,1.0,34283.23])","[1.1865488699581186,-0.01832760741599087,-1.7389530417776657,-1.3500498587716774,0.7531503687480621,-1.522181565762243,1.097616608426526,-1.1610178327174976,-1.0020439117270565,0.0,0.0]"
671.0,34.0,6.0,37266.67,2.0,0.0,0.0,156917.12,0.0,1.0,0.0,0.0,"[671.0,34.0,6.0,37266.67,2.0,0.0,0.0,156917.12,1.0,0.0,0.0]","[0.2215133584294863,-0.6782498026424446,0.3314955298804156,-0.7395114388345423,0.7531503687480621,-1.522181565762243,-0.9109521897380475,0.9665296485682245,0.9978367626780669,0.0,0.0]"
693.0,30.0,6.0,127992.25,1.0,1.0,1.0,50457.2,0.0,1.0,0.0,0.0,"[693.0,30.0,6.0,127992.25,1.0,1.0,1.0,50457.2,1.0,0.0,0.0]","[0.44499526636243275,-1.0553481999147039,0.3314955298804156,0.7468422455993002,-0.7533367921066616,0.6568705569879226,1.097616608426526,-0.8804193037473179,0.9978367626780669,0.0,0.0]"
850.0,38.0,3.0,54901.01,1.0,1.0,1.0,140075.55,0.0,0.0,0.0,0.0,"[850.0,38.0,3.0,54901.01,1.0,1.0,1.0,140075.55,0.0,0.0,0.0]","[2.0398434275202777,-0.30115140537018537,-0.7037287559486252,-0.45060872549218517,-0.7533367921066616,0.6568705569879226,1.097616608426526,0.6743490789524585,-1.0020439117270565,0.0,0.0]"
726.0,48.0,6.0,99906.19,1.0,1.0,0.0,64323.24,0.0,1.0,0.0,0.0,"[726.0,48.0,6.0,99906.19,1.0,1.0,0.0,64323.24,1.0,0.0,0.0]","[0.7802181282618523,0.6415945878104629,0.3314955298804156,0.28670940586181975,-0.7533367921066616,0.6568705569879226,-0.9109521897380475,-0.6398605277237646,0.9978367626780669,0.0,0.0]"
682.0,26.0,0.0,110654.02,1.0,0.0,1.0,111879.21,0.0,1.0,0.0,0.0,"[682.0,26.0,0.0,110654.02,1.0,0.0,1.0,111879.21,1.0,0.0,0.0]","[0.33325431239595954,-1.4324465971869633,-1.7389530417776657,0.4627906909874545,-0.7533367921066616,-1.522181565762243,1.097616608426526,0.1851771856978629,0.9978367626780669,0.0,0.0]"
531.0,36.0,9.0,99240.51,1.0,1.0,0.0,123137.01,0.0,1.0,0.0,0.0,"[531.0,36.0,9.0,99240.51,1.0,1.0,0.0,123137.01,1.0,0.0,0.0]","[-1.2006442375074455,-0.489700604006315,1.3667198157094562,0.2758035960488218,-0.7533367921066616,0.6568705569879226,-0.9109521897380475,0.3804861988492714,0.9978367626780669,0.0,0.0]"
498.0,34.0,2.0,0.0,2.0,1.0,1.0,148528.24,0.0,0.0,0.0,0.0,"[498.0,34.0,2.0,0.0,2.0,1.0,1.0,148528.24,0.0,0.0,0.0]","[-1.535867099406865,-0.6782498026424446,-1.0488035178916386,-1.3500498587716774,0.7531503687480621,0.6568705569879226,1.097616608426526,0.8209928763529081,-1.0020439117270565,0.0,0.0]"
791.0,35.0,7.0,52436.2,1.0,1.0,0.0,161051.75,0.0,1.0,0.0,0.0,"[791.0,35.0,7.0,52436.2,1.0,1.0,0.0,161051.75,1.0,0.0,0.0]","[1.440505583518285,-0.5839752033243798,0.6765702918234291,-0.49098961283321274,-0.7533367921066616,0.6568705569879226,-0.9109521897380475,1.0382604045814963,0.9978367626780669,0.0,0.0]"
707.0,30.0,8.0,0.0,2.0,1.0,0.0,33159.37,0.0,0.0,0.0,0.0,"(11,[0,1,2,4,5,7],[707.0,30.0,8.0,2.0,1.0,33159.37])","[0.587211025956126,-1.0553481999147039,1.0216450537664428,-1.3500498587716774,0.7531503687480621,0.6568705569879226,-0.9109521897380475,-1.1805154243890799,-1.0020439117270565,0.0,0.0]"
706.0,37.0,7.0,0.0,2.0,1.0,1.0,110899.3,0.0,1.0,0.0,0.0,"[706.0,37.0,7.0,0.0,2.0,1.0,1.0,110899.3,1.0,0.0,0.0]","[0.5770527574137193,-0.3954260046882502,0.6765702918234291,-1.3500498587716774,0.7531503687480621,0.6568705569879226,1.097616608426526,0.16817694985451895,0.9978367626780669,0.0,0.0]"
646.0,35.0,6.0,84026.86,1.0,0.0,1.0,164255.69,0.0,0.0,0.0,0.0,"[646.0,35.0,6.0,84026.86,1.0,0.0,1.0,164255.69,0.0,0.0,0.0]","[-0.0324433551306801,-0.5839752033243798,0.3314955298804156,0.026558953786001104,-0.7533367921066616,-1.522181565762243,1.097616608426526,1.0938448313430593,-1.0020439117270565,0.0,0.0]"
807.0,42.0,7.0,118274.71,1.0,1.0,1.0,25885.72,0.0,0.0,0.0,0.0,"[807.0,42.0,7.0,118274.71,1.0,1.0,1.0,25885.72,0.0,0.0,0.0]","[1.6030378801967915,0.07594699190207396,0.6765702918234291,0.5876401618800974,-0.7533367921066616,0.6568705569879226,1.097616608426526,-1.3067043248410994,-1.0020439117270565,0.0,0.0]"
602.0,29.0,5.0,103907.28,1.0,1.0,0.0,161229.84,0.0,0.0,0.0,0.0,"[602.0,29.0,5.0,103907.28,1.0,1.0,0.0,161229.84,0.0,0.0,0.0]","[-0.47940717099657293,-1.1496227992327688,-0.01357923206259799,0.35225910929993937,-0.7533367921066616,0.6568705569879226,-0.9109521897380475,1.041350047509256,-1.0020439117270565,0.0,0.0]"
588.0,34.0,10.0,0.0,2.0,1.0,0.0,79078.91,0.0,0.0,0.0,0.0,"(11,[0,1,2,4,5,7],[588.0,34.0,10.0,2.0,1.0,79078.91])","[-0.6216229305902662,-0.6782498026424446,1.71179457765247,-1.3500498587716774,0.7531503687480621,0.6568705569879226,-0.9109521897380475,-0.38386776305501513,-1.0020439117270565,0.0,0.0]"
703.0,42.0,9.0,63227.0,1.0,0.0,1.0,137316.32,0.0,0.0,0.0,0.0,"[703.0,42.0,9.0,63227.0,1.0,0.0,1.0,137316.32,0.0,0.0,0.0]","[0.5465779517864993,0.07594699190207396,1.3667198157094562,-0.31420435185181467,-0.7533367921066616,-1.522181565762243,1.097616608426526,0.6264798248923618,-1.0020439117270565,0.0,0.0]"
747.0,41.0,5.0,94521.17,2.0,1.0,0.0,194926.86,0.0,1.0,0.0,0.0,"[747.0,41.0,5.0,94521.17,2.0,1.0,0.0,194926.86,1.0,0.0,0.0]","[0.9935417676523921,-0.01832760741599087,-0.01357923206259799,0.19848683051151683,0.7531503687480621,0.6568705569879226,-0.9109521897380475,1.6259519877056778,0.9978367626780669,0.0,0.0]"
583.0,27.0,7.0,0.0,2.0,1.0,0.0,51285.49,0.0,0.0,0.0,0.0,"(11,[0,1,2,4,5,7],[583.0,27.0,7.0,2.0,1.0,51285.49])","[-0.6724142733022994,-1.3381719978688984,0.6765702918234291,-1.3500498587716774,0.7531503687480621,0.6568705569879226,-0.9109521897380475,-0.866049488818719,-1.0020439117270565,0.0,0.0]"
681.0,38.0,3.0,0.0,2.0,1.0,1.0,112491.96,0.0,0.0,0.0,0.0,"[681.0,38.0,3.0,0.0,2.0,1.0,1.0,112491.96,0.0,0.0,0.0]","[0.32309604385355284,-0.30115140537018537,-0.7037287559486252,-1.3500498587716774,0.7531503687480621,0.6568705569879226,1.097616608426526,0.1958076461615881,-1.0020439117270565,0.0,0.0]"
616.0,36.0,6.0,132311.71,1.0,0.0,0.0,15462.84,0.0,1.0,0.0,0.0,"[616.0,36.0,6.0,132311.71,1.0,0.0,0.0,15462.84,1.0,0.0,0.0]","[-0.3371914114028798,-0.489700604006315,0.3314955298804156,0.8176077924909773,-0.7533367921066616,-1.522181565762243,-0.9109521897380475,-1.487528500700997,0.9978367626780669,0.0,0.0]"
687.0,35.0,8.0,0.0,2.0,1.0,0.0,10334.05,0.0,0.0,0.0,0.0,"(11,[0,1,2,4,5,7],[687.0,35.0,8.0,2.0,1.0,10334.05])","[0.38404565510799277,-0.5839752033243798,1.0216450537664428,-1.3500498587716774,0.7531503687480621,0.6568705569879226,-0.9109521897380475,-1.5765067125683967,-1.0020439117270565,0.0,0.0]"
712.0,33.0,6.0,0.0,2.0,1.0,1.0,190686.16,0.0,1.0,0.0,0.0,"[712.0,33.0,6.0,0.0,2.0,1.0,1.0,190686.16,1.0,0.0,0.0]","[0.6380023686681592,-0.7725244019605094,0.3314955298804156,-1.3500498587716774,0.7531503687480621,0.6568705569879226,1.097616608426526,1.552381047373537,0.9978367626780669,0.0,0.0]"
553.0,33.0,4.0,118082.89,1.0,0.0,0.0,94440.45,0.0,0.0,0.0,0.0,"(11,[0,1,2,3,4,7],[553.0,33.0,4.0,118082.89,1.0,94440.45])","[-0.9771623295744991,-0.7725244019605094,-0.35865399400561154,0.5844975822046838,-0.7533367921066616,-1.522181565762243,-0.9109521897380475,-0.11736389747862462,-1.0020439117270565,0.0,0.0]"
652.0,80.0,4.0,0.0,2.0,1.0,1.0,188603.07,0.0,1.0,0.0,0.0,"[652.0,80.0,4.0,0.0,2.0,1.0,1.0,188603.07,1.0,0.0,0.0]","[0.02850625612375984,3.6583817659885374,-0.35865399400561154,-1.3500498587716774,0.7531503687480621,0.6568705569879226,1.097616608426526,1.51624199247777,0.9978367626780669,0.0,0.0]"
642.0,38.0,3.0,0.0,2.0,0.0,0.0,171463.83,0.0,0.0,0.0,0.0,"(11,[0,1,2,4,7],[642.0,38.0,3.0,2.0,171463.83])","[-0.07307642930030672,-0.30115140537018537,-0.7037287559486252,-1.3500498587716774,0.7531503687480621,-1.522181565762243,-0.9109521897380475,1.218897213696378,-1.0020439117270565,0.0,0.0]"
806.0,59.0,0.0,135296.33,1.0,1.0,0.0,182822.5,0.0,1.0,0.0,0.0,"[806.0,59.0,0.0,135296.33,1.0,1.0,0.0,182822.5,1.0,0.0,0.0]","[1.5928796116543849,1.678615180309176,-1.7389530417776657,0.8665047070506299,-0.7533367921066616,0.6568705569879226,-0.9109521897380475,1.415956197548686,0.9978367626780669,0.0,0.0]"
744.0,36.0,2.0,153804.44,1.0,1.0,1.0,87213.33,0.0,0.0,0.0,0.0,"[744.0,36.0,2.0,153804.44,1.0,1.0,1.0,87213.33,0.0,0.0,0.0]","[0.9630669620251722,-0.489700604006315,-1.0488035178916386,1.1697223606650444,-0.7533367921066616,0.6568705569879226,1.097616608426526,-0.24274555953753557,-1.0020439117270565,0.0,0.0]"
474.0,37.0,3.0,0.0,2.0,0.0,0.0,57175.32,0.0,0.0,0.0,0.0,"(11,[0,1,2,4,7],[474.0,37.0,3.0,2.0,57175.32])","[-1.779665544424625,-0.3954260046882502,-0.7037287559486252,-1.3500498587716774,0.7531503687480621,-1.522181565762243,-0.9109521897380475,-0.7638681669858954,-1.0020439117270565,0.0,0.0]"
628.0,22.0,3.0,0.0,1.0,1.0,0.0,85426.28,0.0,1.0,0.0,0.0,"[628.0,22.0,3.0,0.0,1.0,1.0,0.0,85426.28,1.0,0.0,0.0]","[-0.2152921888939999,-1.8095449944592226,-0.7037287559486252,-1.3500498587716774,-0.7533367921066616,0.6568705569879226,-0.9109521897380475,-0.2737486837671564,0.9978367626780669,0.0,0.0]"
525.0,57.0,2.0,145965.33,1.0,1.0,1.0,64448.36,0.0,1.0,0.0,0.0,"[525.0,57.0,2.0,145965.33,1.0,1.0,1.0,64448.36,1.0,0.0,0.0]","[-1.2615938487618854,1.4900659816730464,-1.0488035178916386,1.041294523321021,-0.7533367921066616,0.6568705569879226,1.097616608426526,-0.6376898492852149,0.9978367626780669,0.0,0.0]"
680.0,30.0,8.0,141441.75,1.0,1.0,1.0,16278.97,0.0,1.0,0.0,0.0,"[680.0,30.0,8.0,141441.75,1.0,1.0,1.0,16278.97,1.0,0.0,0.0]","[0.3129377753111462,-1.0553481999147039,1.0216450537664428,0.9671848863274495,-0.7533367921066616,0.6568705569879226,1.097616608426526,-1.4733696468482673,0.9978367626780669,0.0,0.0]"
734.0,30.0,3.0,0.0,2.0,1.0,0.0,107640.25,0.0,0.0,0.0,0.0,"(11,[0,1,2,4,5,7],[734.0,30.0,3.0,2.0,1.0,107640.25])","[0.8614842766011056,-1.0553481999147039,-0.7037287559486252,-1.3500498587716774,0.7531503687480621,0.6568705569879226,-0.9109521897380475,0.11163643223019636,-1.0020439117270565,0.0,0.0]"
716.0,35.0,4.0,144428.87,1.0,1.0,0.0,134132.65,0.0,0.0,0.0,0.0,"[716.0,35.0,4.0,144428.87,1.0,1.0,0.0,134132.65,0.0,0.0,0.0]","[0.6786354428377858,-0.5839752033243798,-0.35865399400561154,1.0161227582908585,-0.7533367921066616,0.6568705569879226,-0.9109521897380475,0.5712470577531562,-1.0020439117270565,0.0,0.0]"
664.0,26.0,7.0,116244.14,2.0,1.0,1.0,95145.14,0.0,0.0,0.0,0.0,"[664.0,26.0,7.0,116244.14,2.0,1.0,1.0,95145.14,0.0,0.0,0.0]","[0.1504054786326397,-1.4324465971869633,0.6765702918234291,0.5543734117419242,0.7531503687480621,0.6568705569879226,1.097616608426526,-0.10513839085409171,-1.0020439117270565,0.0,0.0]"
656.0,50.0,7.0,0.0,2.0,0.0,1.0,72143.44,0.0,0.0,0.0,0.0,"(11,[0,1,2,4,6,7],[656.0,50.0,7.0,2.0,1.0,72143.44])","[0.06913933029338647,0.8301437864465926,0.6765702918234291,-1.3500498587716774,0.7531503687480621,-1.522181565762243,1.097616608426526,-0.504189655559874,-1.0020439117270565,0.0,0.0]"
663.0,44.0,2.0,117028.6,2.0,0.0,1.0,144680.18,0.0,0.0,0.0,0.0,"[663.0,44.0,2.0,117028.6,2.0,0.0,1.0,144680.18,0.0,0.0,0.0]","[0.14024721009023305,0.2644961905382036,-1.0488035178916386,0.5672251897221916,0.7531503687480621,-1.522181565762243,1.097616608426526,0.7542337581284407,-1.0020439117270565,0.0,0.0]"
659.0,32.0,3.0,150923.74,2.0,0.0,1.0,174652.51,0.0,1.0,0.0,0.0,"[659.0,32.0,3.0,150923.74,2.0,0.0,1.0,174652.51,1.0,0.0,0.0]","[0.09961413592060643,-0.8667990012785743,-0.7037287559486252,1.1225279634647336,0.7531503687480621,-1.522181565762243,1.097616608426526,1.2742168981867437,0.9978367626780669,0.0,0.0]"
649.0,33.0,2.0,0.0,2.0,1.0,0.0,2010.98,0.0,0.0,0.0,0.0,"(11,[0,1,2,4,5,7],[649.0,33.0,2.0,2.0,1.0,2010.98])","[-0.001968549503460128,-0.7725244019605094,-1.0488035178916386,-1.3500498587716774,0.7531503687480621,0.6568705569879226,-0.9109521897380475,-1.720901762053207,-1.0020439117270565,0.0,0.0]"
545.0,47.0,5.0,0.0,2.0,1.0,1.0,38970.14,0.0,1.0,0.0,0.0,"[545.0,47.0,5.0,0.0,2.0,1.0,1.0,38970.14,1.0,0.0,0.0]","[-1.0584284779137523,0.547319988492398,-0.01357923206259799,-1.3500498587716774,0.7531503687480621,0.6568705569879226,1.097616608426526,-1.0797056965248606,0.9978367626780669,0.0,0.0]"
718.0,25.0,7.0,0.0,2.0,1.0,0.0,30380.12,0.0,1.0,0.0,0.0,"[718.0,25.0,7.0,0.0,2.0,1.0,0.0,30380.12,1.0,0.0,0.0]","[0.6989519799225992,-1.526721196505028,0.6765702918234291,-1.3500498587716774,0.7531503687480621,0.6568705569879226,-0.9109521897380475,-1.2287320008783635,0.9978367626780669,0.0,0.0]"
840.0,43.0,7.0,0.0,2.0,1.0,0.0,90908.95,0.0,1.0,0.0,0.0,"[840.0,43.0,7.0,0.0,2.0,1.0,0.0,90908.95,1.0,0.0,0.0]","[1.9382607420962112,0.17022159122013877,0.6765702918234291,-1.3500498587716774,0.7531503687480621,0.6568705569879226,-0.9109521897380475,-0.17863108822141627,0.9978367626780669,0.0,0.0]"
643.0,59.0,3.0,170331.37,1.0,1.0,1.0,32171.79,0.0,0.0,0.0,0.0,"[643.0,59.0,3.0,170331.37,1.0,1.0,1.0,32171.79,0.0,0.0,0.0]","[-0.06291816075790006,1.678615180309176,-0.7037287559486252,1.4404824186098952,-0.7533367921066616,0.6568705569879226,1.097616608426526,-1.1976487253189305,-1.0020439117270565,0.0,0.0]"
654.0,32.0,1.0,114510.85,1.0,1.0,1.0,126143.23,0.0,1.0,0.0,0.0,"[654.0,32.0,1.0,114510.85,1.0,1.0,1.0,126143.23,1.0,0.0,0.0]","[0.04882279320857315,-0.8667990012785743,-1.3938782798346523,0.5259769883992207,-0.7533367921066616,0.6568705569879226,1.097616608426526,0.4326404262752363,0.9978367626780669,0.0,0.0]"
